"790802","GB","Glasgow","2016-01-03T14:32:52+00:00",110.16
"E85234","BG","Burgas","2015-12-25T18:29:12+02:00",54.52
"682190","DE","Düsseldorf","2015-12-21T20:39:05+01:00",420.12
"E85243","BG","Plovdiv","2016-01-06T19:32:11+02:00",254.87
"K41623","GB","Liverpool","2015-12-05T08:48:48+00:00",814.09
"782204","DE","Munich","2015-12-20T13:24:07+01:00",418.49
"J05705","BG","Sofia","2015-12-17T12:19:40+02:00",240.59
"G18043","ES","Seville","2016-01-01T18:27:11+01:00",318.47
"791419","GB","London","2015-12-03T19:18:05+00:00",886.43
"781834","DE","Essen","2015-12-10T20:01:26+01:00",383.98
"153775","GB","Birmingham","2015-12-07T11:47:59+00:00",821.52
"658507","ES","Barcelona","2015-12-02T08:26:52+01:00",281.19
"210481","FR","Nice","2016-01-01T15:01:57+01:00",631.32
"89425","DE","Essen","2016-01-13T08:32:44+01:00",151.65
"383914","DE","Berlin","2015-12-01T09:27:52+01:00",284.55
"G40388","ES","Madrid","2016-01-16T11:23:05+01:00",418.41
"791407","ES","Seville","2016-01-17T08:09:45+01:00",343.75
"612003","IT","Venice-Padua","2015-12-13T19:51:18+01:00",201.72
"661642","FR","Nice","2016-01-22T15:22:19+01:00",378.76
"805980","DE","Düsseldorf","2015-12-15T13:37:52+01:00",450.28
"V34848","DE","Stuttgart","2016-01-02T09:39:30+01:00",237.00
"873335","GB","Nottingham","2015-12-16T08:15:04+00:00",857.12
"G03721","DE","Hamburg","2016-01-23T11:25:56+01:00",34.73
"29604","GB","Glasgow","2016-01-12T10:46:22+00:00",330.48
"557428","BG","Burgas","2016-01-22T08:55:38+02:00",302.18
"G02367","ES","Málaga","2015-12-04T16:56:29+01:00",272.59
"538005","DE","Nuremberg","2016-01-22T08:19:02+01:00",221.43
"146546","DE","Cologne","2015-12-30T15:10:04+01:00",214.97
"537990","IT","Palermo","2015-12-22T12:48:11+01:00",246.20
"J05705","DE","Essen","2015-12-02T11:23:58+01:00",212.91
"901799","FR","Marseille","2016-01-21T11:19:58+01:00",548.86
"145943","FR","Lyon","2015-12-24T08:46:37+01:00",553.07
"607844","DE","Stuttgart","2015-12-28T16:19:03+01:00",116.50
"X13062","DE","Frankfurt am Main","2016-01-01T15:04:39+01:00",107.19
"16157","ES","Seville","2015-12-19T11:51:05+01:00",164.32
"41975","DE","Hamburg","2015-12-09T12:04:41+01:00",341.32
"146546","IT","Catania","2015-12-01T12:44:41+01:00",257.96
"382250","DE","Hanover","2016-01-13T17:56:36+01:00",136.96
"99386","FR","Paris","2016-01-02T10:34:51+01:00",283.58
"790802","DE","Hanover","2015-12-01T09:29:50+01:00",61.20
"37752","IT","Catania","2015-12-05T08:56:10+01:00",521.39
"545187","BG","Burgas","2016-01-13T20:47:22+02:00",395.48
"790903","FR","Nantes","2016-01-18T18:42:46+01:00",279.56
"G03721","DE","Hamburg","2015-12-25T08:14:48+01:00",34.73
"538005","FR","Nantes","2015-12-14T10:07:03+01:00",287.86
"568093","GB","London","2016-01-02T17:28:49+00:00",765.47
"99386","BG","Pleven","2016-01-02T14:44:11+02:00",246.50
"665648","ES","Barcelona","2015-12-11T12:43:16+01:00",287.89
"538352","FR","Toulouse","2016-01-08T12:27:06+01:00",123.54
"538005","GB","London","2015-12-18T09:47:51+00:00",398.57
"V35987","ES","Málaga","2016-01-16T20:27:52+01:00",65.62
"383914","GB","London","2016-01-10T12:51:29+00:00",512.19
"E81862","DE","Düsseldorf","2016-01-13T09:38:48+01:00",300.73
"618891","BG","Varna","2016-01-19T09:55:19+02:00",50.65
"561488","IT","Rome","2015-12-25T09:31:31+01:00",175.96
"J11328","GB","Nottingham","2015-12-26T11:46:54+00:00",754.97
"790802","GB","Leeds","2016-01-24T20:09:25+00:00",110.16
"741394","DE","Munich","2015-12-29T15:21:34+01:00",474.13
"791442","IT","Florence","2015-12-05T19:10:17+01:00",200.64
"K13579","IT","Naples","2015-12-30T15:25:44+01:00",142.25
"E73835","ES","Murcia","2015-12-28T14:07:15+01:00",49.23
"562319","DE","Nuremberg","2015-12-31T19:55:28+01:00",174.79
"V43438","BG","Veliko Tarnovo","2015-12-11T09:50:55+02:00",24.52
"791442","ES","Málaga","2016-01-08T16:14:27+01:00",150.48
"611975","GB","Liverpool","2015-12-06T12:44:29+00:00",360.70
"P46319","BG","Burgas","2015-12-01T13:22:49+02:00",249.45
"370422","IT","Bari","2015-12-01T12:07:26+01:00",39.36
"537998","BG","Ruse","2016-01-19T18:53:08+02:00",556.83
"661642","DE","Dortmund","2016-01-10T11:06:10+01:00",291.35
"G02729","IT","Palermo","2015-12-29T10:32:27+01:00",386.82
"J04008","GB","London","2016-01-10T18:52:44+00:00",155.52
"616906","DE","Munich","2015-12-20T10:15:00+01:00",193.73
"538352","ES","Barcelona","2016-01-19T16:15:59+01:00",85.53
"J05334","GB","Nottingham","2015-12-14T14:38:25+00:00",669.87
"618223","FR","Lyon","2016-01-24T09:17:07+01:00",188.46
"635845","FR","Toulouse","2015-12-29T18:59:45+01:00",375.80
"G17598","DE","Nuremberg","2016-01-14T17:27:10+01:00",173.32
"690673","FR","Marseille","2016-01-14T16:51:27+01:00",398.78
"557947","ES","Seville","2016-01-13T17:46:13+01:00",417.19
"G17628","IT","Florence","2015-12-27T10:39:29+01:00",526.85
"790802","DE","Düsseldorf","2016-01-07T10:50:21+01:00",61.20
"553314","GB","Leeds","2016-01-11T15:05:06+00:00",691.29
"J22843","DE","Dortmund","2016-01-18T11:28:23+01:00",450.93
"G02745","ES","Barcelona","2016-01-02T17:51:00+01:00",399.20
"538007","GB","Liverpool","2015-12-24T14:03:24+00:00",736.79
"676135","DE","Munich","2016-01-20T12:48:14+01:00",273.00
"146541","ES","Barcelona","2015-12-27T14:28:09+01:00",64.51
"781526","GB","Edinburgh","2015-12-14T14:05:40+00:00",406.48
"790802","GB","Glasgow","2016-01-24T15:34:49+00:00",110.16
"210481","DE","Essen","2016-01-20T17:22:35+01:00",485.63
"807426","DE","Nuremberg","2016-01-07T18:17:30+01:00",396.85
"G02745","DE","Duisburg","2015-12-25T17:41:51+01:00",443.55
"561712","FR","Nantes","2016-01-19T10:38:27+01:00",62.41
"U44197","DE","Cologne","2016-01-07T16:03:27+01:00",291.58
"218962","DE","Cologne","2016-01-16T17:27:05+01:00",305.07
"V71388","DE","Nuremberg","2016-01-09T13:05:13+01:00",150.03
"741394","FR","Montpellier","2016-01-15T16:02:13+01:00",616.37
"644483","FR","Bordeaux","2015-12-25T08:49:42+01:00",300.21
"V43438","IT","Milan","2016-01-04T13:17:47+01:00",26.04
"G40388","FR","Montpellier","2015-12-15T17:34:23+01:00",604.37
"545182","IT","Venice-Padua","2016-01-08T15:13:35+01:00",199.45
"V71388","ES","Zaragoza","2015-12-15T14:32:19+01:00",135.03
"562319","DE","Leipzig","2015-12-02T09:08:12+01:00",174.79
"552581","ES","Málaga","2015-12-13T19:53:26+01:00",442.04
"537989","FR","Toulouse","2015-12-08T12:14:03+01:00",277.10
"791371","GB","Birmingham","2015-12-20T20:14:19+00:00",381.64
"40131","FR","Nice","2015-12-31T11:24:22+01:00",634.91
"694894","ES","Bilbao","2016-01-22T16:06:22+01:00",437.25
"873335","FR","Toulouse","2016-01-22T18:17:51+01:00",619.03
"318179","DE","Frankfurt am Main","2016-01-19T16:31:17+01:00",460.08
"616734","BG","Ruse","2016-01-10T11:40:35+02:00",412.89
"14932","ES","Valencia","2016-01-16T10:14:23+01:00",180.76
"P46319","GB","Edinburgh","2016-01-18T18:01:23+00:00",397.35
"310372","DE","Stuttgart","2015-12-15T18:34:55+01:00",46.99
"J84595","DE","Leipzig","2016-01-10T11:12:11+01:00",230.64
"532101","IT","Naples","2016-01-05T10:51:51+01:00",291.55
"41982","FR","Toulouse","2016-01-12T17:52:39+01:00",355.37
"383914","BG","Sofia","2016-01-07T08:38:37+02:00",321.54
"793989","DE","Nuremberg","2015-12-14T17:13:12+01:00",175.73
"658514","FR","Nantes","2015-12-08T09:49:40+01:00",431.40
"667848","GB","Nottingham","2016-01-08T18:51:45+00:00",597.02
"J87884","GB","Edinburgh","2015-12-22T17:19:22+00:00",849.56
"791442","DE","Essen","2015-12-29T18:26:29+01:00",167.20
"617165","ES","Bilbao","2015-12-10T17:41:09+01:00",121.14
"318179","GB","Manchester","2016-01-08T15:59:12+00:00",828.14
"G02745","IT","Rome","2016-01-16T15:36:53+01:00",532.26
"16157","GB","London","2015-12-29T08:27:48+00:00",328.64
"145943","FR","Bordeaux","2016-01-03T16:46:01+01:00",553.07
"534116","GB","Glasgow","2016-01-19T08:30:17+00:00",611.26
"V34848","DE","Düsseldorf","2015-12-03T17:10:39+01:00",237.00
"791442","FR","Nice","2015-12-30T17:54:34+01:00",217.36
"J11328","ES","Seville","2016-01-01T18:48:44+01:00",377.49
"X35603","BG","Varna","2016-01-17T17:57:33+02:00",246.48
"G03721","DE","Frankfurt am Main","2015-12-01T10:19:39+01:00",34.73
"612003","DE","Stuttgart","2015-12-27T08:47:38+01:00",168.10
"30385","BG","Ruse","2016-01-05T18:13:02+02:00",415.25
"E85234","FR","Marseille","2016-01-03T15:55:47+01:00",62.72
"RK17936","DE","Cologne","2015-12-19T10:18:02+01:00",455.53
"G15933","DE","Leipzig","2015-12-22T10:08:44+01:00",397.76
"G13433","DE","Duisburg","2016-01-23T17:12:38+01:00",59.43
"538352","IT","Naples","2016-01-03T19:52:08+01:00",114.04
"89425","BG","Pleven","2015-12-15T17:20:25+02:00",171.36
"549122","DE","Hamburg","2016-01-08T17:50:12+01:00",300.89
"790821","ES","Barcelona","2016-01-17T13:34:06+01:00",160.09
"J84595","ES","Bilbao","2015-12-25T11:21:46+01:00",207.58
"61016","FR","Strasbourg","2015-12-06T11:55:23+01:00",588.32
"790821","GB","Manchester","2016-01-22T16:46:36+00:00",320.18
"G12702","IT","Naples","2015-12-07T10:02:09+01:00",192.66
"G17628","DE","Frankfurt am Main","2015-12-03T17:22:02+01:00",439.04
"781526","BG","Pleven","2015-12-02T16:10:12+02:00",255.18
"RK17971","IT","Florence","2016-01-01T09:56:43+01:00",587.09
"U43902","ES","Murcia","2015-12-30T18:34:05+01:00",217.21
"89425","DE","Leipzig","2016-01-13T12:56:14+01:00",151.65
"G15208","IT","Bari","2016-01-04T08:11:20+01:00",49.27
"562319","IT","Palermo","2015-12-17T11:34:15+01:00",209.75
"635845","DE","Stuttgart","2016-01-24T10:10:24+01:00",289.08
"U44059","ES","Barcelona","2016-01-17T17:06:30+01:00",275.80
"K41623","DE","Duisburg","2015-12-20T09:21:47+01:00",452.27
"G12702","FR","Strasbourg","2015-12-23T09:09:20+01:00",208.72
"37452","FR","Nice","2015-12-11T09:04:17+01:00",191.87
"E17699","GB","Leeds","2015-12-28T14:00:38+00:00",59.18
"G15208","GB","Leeds","2016-01-14T17:29:45+00:00",73.91
"774776","DE","Bremen","2016-01-04T20:54:31+01:00",377.05
"G13130","FR","Montpellier","2015-12-27T15:22:17+01:00",146.86
"W07691","GB","Glasgow","2015-12-22T12:55:50+00:00",231.43
"W07691","GB","Bristol","2015-12-18T18:26:36+00:00",231.43
"40131","BG","Plovdiv","2016-01-11T09:25:53+02:00",551.88
"K13579","DE","Hamburg","2016-01-23T13:57:08+01:00",118.54
"658507","FR","Montpellier","2015-12-19T12:25:18+01:00",406.16
"U43752","FR","Nice","2015-12-28T20:20:12+01:00",624.43
"E18480","ES","Seville","2016-01-01T10:17:53+01:00",405.57
"607844","FR","Toulouse","2015-12-23T15:22:15+01:00",151.45
"O12998","DE","Munich","2015-12-19T09:02:31+01:00",185.83
"G16908","GB","Nottingham","2015-12-20T14:04:55+00:00",765.20
"537989","DE","Frankfurt am Main","2016-01-01T12:03:48+01:00",213.15
"U44197","GB","Liverpool","2016-01-20T17:13:30+00:00",524.84
"U44197","GB","Bristol","2016-01-14T13:26:27+00:00",524.84
"218962","IT","Florence","2015-12-31T15:35:45+01:00",366.08
"146541","DE","Duisburg","2015-12-03T14:32:57+01:00",71.68
"661642","DE","Munich","2016-01-24T08:22:01+01:00",291.35
"K82916","ES","Seville","2015-12-10T15:55:36+01:00",59.62
"901799","ES","Madrid","2015-12-12T12:39:01+01:00",379.98
"RK17936","DE","Cologne","2015-12-24T15:39:41+01:00",455.53
"658514","IT","Catania","2016-01-18T10:29:49+01:00",398.22
"538009","BG","Sofia","2016-01-22T09:16:58+02:00",469.42
"791419","IT","Venice-Padua","2016-01-24T15:23:32+01:00",590.95
"302357","DE","Düsseldorf","2015-12-22T14:41:44+01:00",196.57
"741394","FR","Strasbourg","2015-12-18T11:58:22+01:00",616.37
"617317","DE","Cologne","2016-01-11T08:32:12+01:00",474.28
"658514","GB","Liverpool","2016-01-23T13:46:52+00:00",597.33
"538002","GB","Birmingham","2015-12-17T10:50:33+00:00",91.67
"534120","GB","Bristol","2015-12-02T16:33:29+00:00",521.48
"P93519","DE","Hanover","2015-12-27T14:36:52+01:00",353.23
"552581","FR","Lyon","2015-12-14T14:06:13+01:00",638.50
"42102","GB","Manchester","2016-01-04T17:08:58+00:00",352.37
"370422","FR","Lyon","2016-01-08T19:17:37+01:00",42.64
"38386","DE","Frankfurt am Main","2016-01-20T19:34:08+01:00",102.07
"901799","DE","Essen","2015-12-29T17:33:14+01:00",422.20
"K13579","FR","Nantes","2016-01-08T08:06:38+01:00",154.10
"44586","DE","Frankfurt am Main","2016-01-17T16:03:22+01:00",331.16
"K13579","BG","Veliko Tarnovo","2015-12-11T12:00:21+02:00",133.95
"G00130","FR","Strasbourg","2016-01-10T18:00:36+01:00",70.03
"99386","DE","Bremen","2016-01-24T14:04:00+01:00",218.14
"667848","DE","Hanover","2015-12-31T17:01:04+01:00",331.68
"690673","GB","Manchester","2015-12-17T13:02:50+00:00",552.15
"396559","ES","Valencia","2016-01-13T12:55:22+01:00",428.58
"J05705","BG","Plovdiv","2015-12-27T09:04:43+02:00",240.59
"658514","DE","Leipzig","2015-12-30T16:40:58+01:00",331.85
"538009","DE","Hamburg","2016-01-20T11:33:20+01:00",415.42
"558218","IT","Milan","2016-01-14T12:11:25+01:00",13.73
"873335","BG","Pleven","2015-12-29T10:04:06+02:00",538.08
"G02729","GB","Manchester","2015-12-28T14:23:53+00:00",580.23
"909192","GB","Liverpool","2015-12-09T12:57:22+00:00",73.30
"K41607","BG","Pleven","2016-01-16T17:40:07+02:00",37.22
"636391","BG","Plovdiv","2015-12-12T12:19:19+02:00",484.84
"383914","DE","Nuremberg","2015-12-17T10:34:35+01:00",284.55
"E18480","FR","Strasbourg","2015-12-01T16:35:19+01:00",585.82
"644483","DE","Duisburg","2015-12-05T15:18:40+01:00",230.93
"210481","BG","Veliko Tarnovo","2015-12-14T11:52:13+02:00",548.76
"793989","ES","Bilbao","2015-12-08T15:34:21+01:00",158.16
"G40388","BG","Ruse","2015-12-07T12:25:15+02:00",525.34
"749131","DE","Nuremberg","2016-01-09T20:56:33+01:00",90.84
"41982","DE","Cologne","2015-12-09T16:15:39+01:00",273.36
"38386","GB","Bristol","2016-01-12T20:35:11+00:00",183.73
"153775","DE","Duisburg","2016-01-22T13:15:14+01:00",456.40
"561488","GB","Nottingham","2016-01-19T17:26:04+00:00",263.93
"534120","DE","Nuremberg","2016-01-04T15:26:02+01:00",289.71
"V34848","IT","Catania","2016-01-08T20:06:52+01:00",284.40
"32858","DE","Hamburg","2015-12-07T13:33:45+01:00",301.90
"G02728","ES","Valencia","2016-01-05T10:31:20+01:00",318.53
"537998","DE","Duisburg","2016-01-18T20:33:19+01:00",492.77
"J84595","GB","Liverpool","2015-12-06T17:32:55+00:00",415.15
"616734","DE","Düsseldorf","2015-12-30T08:32:34+01:00",365.39
"G44619","BG","Pleven","2015-12-09T12:42:40+02:00",424.26
"538003","IT","Venice-Padua","2015-12-15T13:44:58+01:00",450.35
"U43902","GB","Birmingham","2015-12-11T20:33:25+00:00",434.41
"617165","IT","Catania","2015-12-01T16:29:19+01:00",161.52
"K81727","DE","Dortmund","2015-12-24T09:21:48+01:00",464.16
"781526","IT","Palermo","2015-12-26T13:59:14+01:00",270.98
"G00130","GB","Birmingham","2016-01-17T20:50:06+00:00",96.97
"K81938","DE","Duisburg","2015-12-21T15:52:15+01:00",28.13
"K41623","DE","Berlin","2015-12-06T11:07:51+01:00",452.27
"396559","DE","Nuremberg","2015-12-08T11:02:24+01:00",476.20
"V39150","IT","Milan","2015-12-30T12:30:59+01:00",131.84
"690673","IT","Venice-Padua","2016-01-21T16:39:59+01:00",368.10
"X35603","FR","Strasbourg","2015-12-28T10:43:20+01:00",283.56
"671507","DE","Duisburg","2015-12-02T12:05:33+01:00",111.30
"741394","DE","Nuremberg","2016-01-04T16:17:35+01:00",474.13
"618034","FR","Marseille","2016-01-12T18:08:42+01:00",137.55
"38687","DE","Duisburg","2015-12-22T11:51:41+01:00",19.73
"950271","FR","Marseille","2015-12-24T10:14:33+01:00",646.70
"16589","GB","Nottingham","2016-01-13T11:26:36+00:00",728.62
"44592","GB","Leeds","2016-01-12T13:58:36+00:00",111.11
"34549","IT","Florence","2016-01-01T17:12:01+01:00",418.54
"557428","GB","Leeds","2015-12-19T16:44:18+00:00",481.36
"V34848","IT","Milan","2016-01-21T19:11:29+01:00",284.40
"J05705","FR","Paris","2016-01-06T16:26:04+01:00",276.78
"549057","DE","Leipzig","2015-12-20T18:41:22+01:00",355.10
"X12277","FR","Nice","2015-12-26T13:08:36+01:00",240.36
"G02745","ES","Málaga","2015-12-17T10:16:56+01:00",399.20
"J05705","ES","Málaga","2015-12-29T13:41:52+01:00",191.62
"61016","FR","Paris","2015-12-05T17:45:36+01:00",588.32
"U44059","FR","Strasbourg","2015-12-09T18:27:43+01:00",398.37
"561488","IT","Bari","2016-01-06T09:34:51+01:00",175.96
"790805","ES","Valencia","2016-01-24T10:40:15+01:00",382.54
"99386","ES","Málaga","2015-12-30T09:22:51+01:00",196.33
"G44619","ES","Seville","2016-01-16T18:46:14+01:00",337.90
"507813","BG","Sofia","2016-01-20T20:54:00+02:00",212.79
"89425","BG","Burgas","2015-12-18T14:51:27+02:00",171.36
"153775","GB","Nottingham","2015-12-18T12:48:16+00:00",821.52
"658514","DE","Bremen","2015-12-17T15:55:14+01:00",331.85
"608256","ES","Barcelona","2015-12-26T16:48:25+01:00",366.66
"318179","ES","Málaga","2015-12-29T11:01:57+01:00",414.07
"545182","IT","Florence","2016-01-23T11:28:54+01:00",199.45
"618223","DE","Düsseldorf","2015-12-17T17:50:44+01:00",144.97
"790805","GB","Liverpool","2015-12-14T09:55:24+00:00",765.09
"31528","BG","Ruse","2016-01-09T11:46:42+02:00",79.85
"553314","ES","Málaga","2015-12-25T18:27:23+01:00",345.64
"J04008","IT","Catania","2016-01-02T15:39:03+01:00",103.68
"552581","GB","London","2016-01-13T13:43:07+00:00",884.07
"G18043","GB","Edinburgh","2015-12-04T13:38:33+00:00",636.95
"G02367","FR","Toulouse","2016-01-04T08:22:57+01:00",393.74
"614715","ES","Bilbao","2015-12-07T09:54:52+01:00",35.58
"741823","ES","Madrid","2015-12-06T19:50:58+01:00",295.52
"61016","ES","Bilbao","2015-12-31T11:21:49+01:00",407.30
"E85243","DE","Nuremberg","2015-12-01T13:38:34+01:00",225.55
"U43902","DE","Hamburg","2016-01-16T14:40:03+01:00",241.34
"652456","ES","Bilbao","2016-01-04T12:16:36+01:00",146.05
"146541","FR","Lyon","2016-01-03T19:36:12+01:00",93.18
"607844","GB","Manchester","2015-12-15T13:36:05+00:00",209.70
"545183","FR","Marseille","2015-12-16T19:18:11+01:00",360.39
"635845","GB","Liverpool","2015-12-05T08:58:21+00:00",520.34
"44586","BG","Sofia","2015-12-02T12:42:51+02:00",374.21
"E81862","GB","Liverpool","2015-12-07T13:39:35+00:00",541.31
"616734","DE","Duisburg","2015-12-05T09:47:31+01:00",365.39
"909192","DE","Düsseldorf","2015-12-15T20:53:27+01:00",40.72
"V34848","IT","Venice-Padua","2015-12-22T20:38:29+01:00",284.40
"K81727","ES","Murcia","2015-12-15T19:57:59+01:00",417.74
"667848","DE","Munich","2015-12-21T14:34:13+01:00",331.68
"534116","FR","Strasbourg","2015-12-20T19:54:54+01:00",441.47
"644483","BG","Ruse","2015-12-29T08:44:29+02:00",260.95
"210481","IT","Milan","2015-12-05T09:03:45+01:00",582.76
"901799","BG","Veliko Tarnovo","2016-01-05T11:49:55+02:00",477.09
"U43902","DE","Frankfurt am Main","2016-01-10T12:58:57+01:00",241.34
"791371","ES","Barcelona","2016-01-06T20:09:53+01:00",190.82
"15183","DE","Nuremberg","2015-12-23T09:12:44+01:00",69.49
"J04445","DE","Berlin","2015-12-09T08:12:23+01:00",406.28
"38687","IT","Rome","2015-12-29T08:33:45+01:00",23.68
"J04077","GB","London","2016-01-05T18:28:14+00:00",370.44
"44592","FR","Bordeaux","2015-12-22T09:38:16+01:00",80.25
"G16908","DE","Leipzig","2016-01-11T15:48:19+01:00",425.11
"901799","ES","Bilbao","2015-12-08T10:25:10+01:00",379.98
"61016","DE","Leipzig","2016-01-14T09:01:42+01:00",452.55
"741394","IT","Venice-Padua","2015-12-31T15:01:02+01:00",568.96
"G02728","ES","Barcelona","2015-12-14T20:46:31+01:00",318.53
"781516","FR","Montpellier","2015-12-06T11:30:29+01:00",601.47
"16157","GB","Bristol","2015-12-22T17:10:17+00:00",328.64
"14932","DE","Stuttgart","2016-01-14T14:50:51+01:00",200.85
"145958","GB","Leeds","2016-01-17T11:01:32+00:00",431.15
"37452","GB","Nottingham","2016-01-20T15:14:41+00:00",265.66
"616734","BG","Varna","2015-12-23T11:22:10+02:00",412.89
"396559","GB","London","2016-01-01T19:22:23+00:00",857.16
"901799","FR","Paris","2016-01-01T10:44:10+01:00",548.86
"V71388","DE","Düsseldorf","2015-12-01T15:51:49+01:00",150.03
"113899","DE","Bremen","2015-12-22T20:38:37+01:00",125.56
"G12702","FR","Strasbourg","2016-01-15T18:39:04+01:00",208.72
"146541","DE","Munich","2015-12-10T12:07:45+01:00",71.68
"618034","IT","Florence","2015-12-08T17:29:09+01:00",126.97
"901799","FR","Lyon","2015-12-18T16:59:15+01:00",548.86
"611975","DE","Leipzig","2015-12-15T19:49:44+01:00",200.39
"146546","DE","Duisburg","2015-12-13T14:48:42+01:00",214.97
"538005","IT","Venice-Padua","2016-01-11T08:58:10+01:00",265.72
"E81862","DE","Essen","2016-01-18T13:02:07+01:00",300.73
"U43902","FR","Paris","2015-12-09T08:38:20+01:00",313.74
"611975","DE","Essen","2015-12-23T13:48:34+01:00",200.39
"790802","BG","Ruse","2015-12-25T08:21:09+02:00",69.16
"153775","BG","Veliko Tarnovo","2015-12-05T12:20:06+02:00",515.73
"538352","BG","Veliko Tarnovo","2015-12-07T12:15:37+02:00",107.38
"G15208","FR","Marseille","2015-12-28T20:19:20+01:00",53.38
"44592","DE","Munich","2015-12-08T20:34:29+01:00",61.73
"749131","IT","Naples","2015-12-31T11:25:48+01:00",109.01
"P93519","FR","Strasbourg","2016-01-15T09:14:46+01:00",459.20
"538007","ES","Bilbao","2015-12-18T13:49:16+01:00",368.40
"614715","IT","Milan","2016-01-09T14:19:48+01:00",47.44
"X35603","GB","London","2016-01-17T14:49:25+00:00",392.62
"873335","IT","Palermo","2015-12-05T11:27:56+01:00",571.42
"E17699","FR","Toulouse","2016-01-22T10:50:23+01:00",42.74
"146541","FR","Marseille","2015-12-09T19:08:11+01:00",93.18
"K82916","BG","Varna","2016-01-22T08:37:19+02:00",74.86
"636391","IT","Milan","2016-01-22T18:03:04+01:00",514.87
"16157","ES","Málaga","2015-12-12T16:15:07+01:00",164.32
"41980","DE","Duisburg","2016-01-11T20:30:30+01:00",13.87
"153775","BG","Ruse","2016-01-20T18:48:18+02:00",515.73
"16157","BG","Veliko Tarnovo","2016-01-07T15:39:50+02:00",206.32
"532101","GB","Bristol","2015-12-23T16:30:22+00:00",437.33
"15183","DE","Bremen","2016-01-07T12:02:57+01:00",69.49
"J22843","ES","Bilbao","2015-12-27T18:59:46+01:00",405.84
"616906","IT","Palermo","2015-12-09T09:40:15+01:00",232.48
"K41623","FR","Nantes","2016-01-16T14:18:58+01:00",587.95
"G17628","IT","Rome","2015-12-23T08:43:32+01:00",526.85
"J05705","DE","Stuttgart","2016-01-04T17:21:47+01:00",212.91
"558128","BG","Sofia","2016-01-18T18:06:17+02:00",240.78
"383914","BG","Varna","2015-12-31T17:47:36+02:00",321.54
"671507","DE","Düsseldorf","2015-12-28T09:57:14+01:00",111.30
"U44059","ES","Zaragoza","2015-12-17T09:17:51+01:00",275.80
"67249","GB","Manchester","2015-12-17T11:26:21+00:00",735.77
"545187","ES","Zaragoza","2016-01-12T10:19:59+01:00",314.98
"32918","FR","Nantes","2015-12-19T14:51:50+01:00",97.46
"557428","DE","Essen","2015-12-25T17:18:19+01:00",267.42
"534120","DE","Berlin","2016-01-05T20:42:15+01:00",289.71
"44592","IT","Palermo","2015-12-28T10:46:27+01:00",74.08
"382250","DE","Essen","2015-12-17T08:57:40+01:00",136.96
"G13130","FR","Nice","2016-01-09T08:35:21+01:00",146.86
"42259","FR","Strasbourg","2015-12-06T17:35:31+01:00",241.53
"790903","BG","Burgas","2015-12-31T20:30:48+02:00",243.01
"545187","IT","Milan","2015-12-11T19:28:03+01:00",419.98
"210481","DE","Dortmund","2016-01-22T19:00:28+01:00",485.63
"618034","FR","Paris","2015-12-29T16:55:59+01:00",137.55
"K81727","FR","Strasbourg","2015-12-17T11:52:14+01:00",603.41
"G17598","DE","Cologne","2015-12-29T18:20:57+01:00",173.32
"P93519","BG","Sofia","2015-12-03T11:48:50+02:00",399.15
"G44619","ES","Málaga","2015-12-06T15:50:34+01:00",337.90
"RK17971","ES","Valencia","2015-12-28T14:11:08+01:00",440.32
"67249","IT","Palermo","2015-12-31T20:19:11+01:00",490.51
"G02728","FR","Montpellier","2015-12-24T12:42:30+01:00",460.10
"790802","FR","Bordeaux","2015-12-24T20:05:49+01:00",79.56
"J87884","FR","Paris","2016-01-21T14:19:26+01:00",613.57
"32858","FR","Strasbourg","2015-12-26T08:34:31+01:00",392.47
"RK17936","GB","Manchester","2016-01-07T13:40:40+00:00",819.95
"G17598","DE","Duisburg","2016-01-23T13:35:56+01:00",173.32
"G03721","FR","Strasbourg","2016-01-22T12:14:46+01:00",45.15
"57105","GB","Birmingham","2015-12-27T10:54:25+00:00",361.04
"K81727","GB","London","2015-12-07T09:13:20+00:00",835.49
"X12277","FR","Strasbourg","2016-01-18T09:28:28+01:00",240.36
"618034","IT","Palermo","2015-12-24T20:58:09+01:00",126.97
"210481","ES","Seville","2015-12-11T15:01:30+01:00",437.07
"J04077","DE","Düsseldorf","2016-01-20T13:52:46+01:00",205.80
"32918","DE","Hanover","2015-12-11T09:04:12+01:00",74.97
"538002","FR","Strasbourg","2016-01-21T12:55:19+01:00",66.21
"153654","FR","Marseille","2016-01-22T09:34:54+01:00",543.97
"749131","GB","Bristol","2016-01-14T11:15:37+00:00",163.51
"218972","BG","Sofia","2015-12-17T19:12:20+02:00",490.77
"210481","ES","Bilbao","2015-12-09T11:35:32+01:00",437.07
"396559","DE","Bremen","2015-12-20T20:25:03+01:00",476.20
"618034","ES","Barcelona","2015-12-07T13:30:44+01:00",95.23
"545183","BG","Plovdiv","2015-12-26T08:46:27+02:00",313.26
"611975","FR","Paris","2015-12-02T11:31:55+01:00",260.51
"X13062","DE","Stuttgart","2015-12-31T13:53:27+01:00",107.19
"793989","IT","Florence","2015-12-26T09:29:00+01:00",210.88
"42259","IT","Bari","2015-12-23T09:05:54+01:00",222.95
"153775","DE","Hanover","2015-12-30T08:57:12+01:00",456.40
"635845","FR","Paris","2015-12-01T19:28:38+01:00",375.80
